ID,Name,ShareholdingDecimal,Percentage,CumulativePercentage
B01630,ANLI SECURITIES LTD,1180000,0.01%,26.76%
B01581,KINGSWAY FINANCIAL SERVICES GROUP LTD,1148000,0.01%,26.78%
B01413,CORE PACIFIC - YAMAICHI INTERNATIONAL,1125000,0.01%,26.79%
B02128,SILVERBRICKS SECURITIES CO LTD,1100000,0.01%,26.80%
B01438,KINGSTON SECURITIES LTD,1018000,0.01%,26.81%
B02158,DT SECURITIES & FUTURES CO. LTD,1000000,0.01%,26.82%
B01962,CHINA SECURITIES (INTERNATIONAL),925000,0.00%,26.83%
C00016,DBS BANK LTD,900000,0.00%,26.84%
B01433,HING WAI ALLIED SECURITIES LTD,890000,0.00%,26.85%
B01423,PRUDENTIAL BROKERAGE LTD,822040,0.00%,26.86%
B01948,CAITONG INTERNATIONAL SECURITIES CO LTD,756000,0.00%,26.86%
B01158,SOLID KING SECURITIES LTD,652000,0.00%,26.87%
B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),566000,0.00%,26.88%
B02093,UPMAX SECURITIES LTD,501000,0.00%,26.88%
B01272,FB SECURITIES (HONG KONG) LTD,500000,0.00%,26.89%
B01458,YICKO SECURITIES LTD,500000,0.00%,26.89%
B01298,GET NICE SECURITIES LTD,492000,0.00%,26.90%
B01947,FUBON SECURITIES (HONG KONG) LTD,492000,0.00%,26.90%
B01741,SINOMAX SECURITIES LTD,480000,0.00%,26.91%
B01915,METAVERSE SECURITIES LTD,472000,0.00%,26.91%
B01585,SINO GRADE SECURITIES LTD,440000,0.00%,26.92%
B01494,AUDREY CHOW SECURITIES LTD,430000,0.00%,26.92%
B01373,CHRISTFUND SECURITIES LTD,412000,0.00%,26.93%
B01809,CHINA SYSTEM SECURITIES LTD,410000,0.00%,26.93%
B02032,FORTHRIGHT SECURITIES CO LTD,404000,0.00%,26.94%
B01089,HSBC BROKING SECURITIES (HONG KONG) LTD,400000,0.00%,26.94%
B01949,GRAND CHINA SECURITIES LTD,400000,0.00%,26.94%
B02060,LEGO SECURITIES LTD,400000,0.00%,26.95%
B01555,ABN AMRO CLEARING HONG KONG LTD,376000,0.00%,26.95%
B01843,TELECOM KING SECURITIES LTD,370000,0.00%,26.96%
B01401,MEGABASE SECURITIES LTD,350000,0.00%,26.96%
B01676,TAI SHING STOCK INVESTMENT CO LTD,350000,0.00%,26.96%
B02106,HOLLY INTERNATIONAL FINANCIAL HOLDINGS,350000,0.00%,26.97%
B01941,CENTALINE SECURITIES LTD,332000,0.00%,26.97%
B01289,SOUTH CHINA SECURITIES LTD,330000,0.00%,26.97%
B01511,TAT LEE SECURITIES CO LTD,300000,0.00%,26.98%
B01615,KAM FAI SECURITIES CO LTD,300000,0.00%,26.98%
B01788,SUNRISE SECURITIES LTD,300000,0.00%,26.98%
B02078,AFFLUX SECURITIES LTD,296000,0.00%,26.99%
B01173,RIFA SECURITIES LTD,295000,0.00%,26.99%
B01564,ABCI SECURITIES CO LTD,254000,0.00%,26.99%
B01680,SUCCESS SECURITIES LTD,250000,0.00%,26.99%
B01256,SINOLINK SECURITIES (HONG KONG) CO LTD,220000,0.00%,27.00%
B01198,PO KAY SECURITIES & SHARES CO LTD,200000,0.00%,27.00%
B01471,GREAT BAY SECURITIES LTD,200000,0.00%,27.00%
B02102,ZINVEST GLOBAL LTD,200000,0.00%,27.00%
C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,196000,0.00%,27.01%
B01338,EMPEROR SECURITIES LTD,190000,0.00%,27.01%
B02155,ADEN FINANCIAL GROUP LTD,180000,0.00%,27.01%
B01184,QUAM SECURITIES LTD,162000,0.00%,27.01%
B01425,WELLFULL SECURITIES CO LTD,160000,0.00%,27.01%
B01980,SHANXI SECURITIES INTERNATIONAL LTD,150000,0.00%,27.01%
B02178,HONG KONG QUANTONG ASSET TRADING CO LTD,150000,0.00%,27.02%
B01514,KARL-THOMSON SECURITIES CO LTD,147000,0.00%,27.02%
B01351,WING FUNG SECURITIES LTD,146000,0.00%,27.02%
B01940,SOFI SECURITIES (HONG KONG) LTD,146000,0.00%,27.02%
B01450,DL BROKERAGE LTD,100000,0.00%,27.02%
B01665,WINSOME STOCK CO LTD,100000,0.00%,27.02%
B02028,SORRENTO SECURITIES LTD,100000,0.00%,27.02%
B01209,MASON SECURITIES LTD,98000,0.00%,27.02%
B01213,MONEYMORE SECURITIES LTD,80000,0.00%,27.03%
B01743,CEPA ALLIANCE SECURITIES LTD,75000,0.00%,27.03%
B02120,LIVERMORE HOLDINGS LTD,74000,0.00%,27.03%
B02132,BOOM SECURITIES (H.K.) LTD,64000,0.00%,27.03%
B01540,UPBEST SECURITIES CO LTD,60000,0.00%,27.03%
B01995,GARY CHENG SECURITIES LTD,58000,0.00%,27.03%
B01459,IFAST SECURITIES (HK) LTD,54000,0.00%,27.03%
B01754,ASIA PACIFIC SECURITIES LTD,52000,0.00%,27.03%
B01264,MIB SECURITIES (HONG KONG) LTD,50000,0.00%,27.03%
B01546,WO FUNG SECURITIES CO LTD,50000,0.00%,27.03%
B01714,MAGE SECURITIES LTD,50000,0.00%,27.03%
B01857,KAISA FINANCIAL GROUP CO LTD,50000,0.00%,27.03%
B01716,ORIENT SECURITIES LTD,48000,0.00%,27.03%
B01900,ORIENT SECURITIES (HONG KONG) LTD,48000,0.00%,27.03%
B01724,RAMON INVESTMENT CO LTD,45000,0.00%,27.03%
B01469,KAISER SECURITIES LTD,36000,0.00%,27.03%
B01937,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,36000,0.00%,27.03%
B01571,KARFORD SECURITIES LTD,30000,0.00%,27.03%
B01627,SDHG INTERNATIONAL SECURITIES LTD,30000,0.00%,27.03%
B01921,GONG PING SECURITIES LTD,30000,0.00%,27.04%
B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,24000,0.00%,27.04%
B01875,GUODU SECURITIES (HONG KONG) LTD,22000,0.00%,27.04%
B01769,ONE CHINA SECURITIES LTD,21937,0.00%,27.04%
B01427,TSE'S SECURITIES LTD,20000,0.00%,27.04%
B01509,UNICORN SECURITIES CO LTD,20000,0.00%,27.04%
B01705,HENIK SECURITIES LTD,20000,0.00%,27.04%
B02183,SPDB INTERNATIONAL SECURITIES LTD,20000,0.00%,27.04%
B01318,OKASAN INTERNATIONAL (ASIA) LTD,14000,0.00%,27.04%
B01340,LEHIN SECURITIES LTD,10439,0.00%,27.04%
B01762,DBS VICKERS (HONG KONG) LTD,10000,0.00%,27.04%
B02206,ZIRCON SECURITIES (HK) LTD,8000,0.00%,27.04%
B01224,MERRILL LYNCH FAR EAST LTD,4000,0.00%,27.04%
B01324,FUNDERSTONE SECURITIES LTD,4000,0.00%,27.04%
C00093,BNP PARIBAS,4000,0.00%,27.04%
B01601,CSC SECURITIES (HK) LTD,2000,0.00%,27.04%
B01981,BLUESTONE SECURITIES (HK) CO LTD,2000,0.00%,27.04%
B02219,TRADEGO MARKETS LIMITED,2000,0.00%,27.04%
B01240,TSUN CHI YUEN SECURITIES CO LTD,1000,0.00%,27.04%
B02045,AAA SECURITIES CO. LTD,100,0.00%,27.04%
